video-id,t-start,t-end,label,score
sbj_6,2346.573974609375,2396.312744140625,17,0.9244152307510376
sbj_6,454.1516418457031,550.322265625,15,0.8895288705825806
sbj_6,2433.90283203125,2466.661865234375,17,0.8719117641448975
sbj_6,2189.112060546875,2277.758056640625,5,0.7468782067298889
sbj_6,791.3071899414062,838.583251953125,12,0.7364006042480469
sbj_6,1695.5709228515625,1758.289306640625,11,0.7122321724891663
sbj_6,942.3284912109375,1056.6181640625,6,0.7114308476448059
sbj_6,655.7532348632812,753.255615234375,8,0.685949444770813
sbj_6,1791.572265625,1883.144287109375,7,0.6334102749824524
sbj_6,4.633979797363281,120.44133758544922,0,0.6261242032051086
sbj_6,1197.306396484375,1293.5389404296875,16,0.5370413661003113
sbj_6,1955.777099609375,2033.2247314453125,9,0.5273165106773376
sbj_6,1338.01025390625,1422.90673828125,13,0.5126925706863403
sbj_6,1069.703369140625,1142.31982421875,4,0.5097643733024597
sbj_6,2483.121337890625,2500.761962890625,17,0.5
sbj_6,867.7461547851562,901.3131103515625,12,0.49609386920928955
sbj_6,1733.73828125,1767.360107421875,11,0.49149420857429504
sbj_6,326.1695861816406,389.7283935546875,3,0.47073665261268616
sbj_6,209.37757873535156,291.36285400390625,10,0.4532618522644043
sbj_6,2101.610595703125,2170.6943359375,14,0.44263648986816406
sbj_6,1675.769287109375,1710.2381591796875,11,0.4269033968448639
sbj_6,1925.5159912109375,1976.0953369140625,9,0.40760570764541626
sbj_6,809.4702758789062,882.9893188476562,12,0.37901392579078674
sbj_6,1447.4010009765625,1535.5340576171875,0,0.2925952970981598
sbj_6,296.4010925292969,306.6208190917969,11,0.23686911165714264
sbj_6,481.2842102050781,561.3085327148438,15,0.22727282345294952
sbj_6,1.0,41.24561309814453,0,0.20901653170585632
sbj_6,1753.186767578125,1772.7261962890625,11,0.20483864843845367
sbj_6,439.1969909667969,485.7201232910156,15,0.19671830534934998
sbj_6,1042.9013671875,1112.5919189453125,4,0.19642460346221924
sbj_6,678.3684692382812,780.5477905273438,8,0.19609196484088898
sbj_6,2077.032470703125,2119.838134765625,14,0.1765308678150177
sbj_6,1447.4010009765625,1535.5340576171875,1,0.16858302056789398
sbj_6,1709.7852783203125,1749.0460205078125,11,0.16282643377780914
sbj_6,344.4742431640625,411.7370300292969,3,0.16198129951953888
sbj_6,247.38485717773438,297.5906982421875,11,0.15646235644817352
sbj_6,1554.323974609375,1615.13134765625,2,0.1555909961462021
sbj_6,1973.6070556640625,2054.1982421875,9,0.15477435290813446
sbj_6,2092.124267578125,2166.73779296875,8,0.1527891606092453
sbj_6,1907.42236328125,1919.596435546875,17,0.15052762627601624
sbj_6,1416.0203857421875,1511.927734375,13,0.1447892040014267
sbj_6,2188.77099609375,2277.292724609375,16,0.13869494199752808
sbj_6,1685.173583984375,1727.477294921875,11,0.13415588438510895
sbj_6,2430.122314453125,2463.512451171875,17,0.13381531834602356
sbj_6,1198.364501953125,1294.80615234375,5,0.13229019939899445
sbj_6,2085.609375,2159.190673828125,10,0.13139596581459045
sbj_6,829.816650390625,872.1361083984375,12,0.130883127450943
sbj_6,1703.7003173828125,1763.35205078125,14,0.12940272688865662
sbj_6,2203.630126953125,2282.2197265625,5,0.12228064984083176
sbj_6,2416.453125,2431.72705078125,17,0.11947166174650192
sbj_6,2361.045166015625,2413.010009765625,17,0.11762083321809769
sbj_6,1113.56591796875,1150.9757080078125,4,0.11472522467374802
sbj_6,2487.197021484375,2503.5,17,0.11443313956260681
sbj_6,1444.6959228515625,1542.1673583984375,3,0.11377638578414917
sbj_6,637.1742553710938,702.413818359375,8,0.1122685894370079
sbj_6,792.7353515625,875.308837890625,13,0.11182181537151337
sbj_6,1045.0185546875,1130.5035400390625,1,0.11008787155151367
sbj_6,942.9554443359375,998.3495483398438,6,0.10769609361886978
sbj_6,1045.0185546875,1130.5035400390625,3,0.10576342046260834
sbj_6,1.0,21.9244327545166,0,0.10301601141691208
sbj_6,4.633979797363281,120.44133758544922,4,0.10158944875001907
sbj_6,1441.3748779296875,1506.489990234375,14,0.10087862610816956
sbj_6,255.05621337890625,296.8658752441406,10,0.09851811826229095
sbj_6,1703.7003173828125,1763.35205078125,5,0.09807931631803513
sbj_6,1444.6959228515625,1542.1673583984375,4,0.09739039838314056
sbj_6,55.13584518432617,131.92311096191406,0,0.09614194929599762
sbj_6,2107.620849609375,2187.987548828125,5,0.0928521603345871
sbj_6,4.633979797363281,120.44133758544922,1,0.09235979616641998
sbj_6,278.0362548828125,303.2898864746094,11,0.09212321043014526
sbj_6,1145.686767578125,1186.72607421875,17,0.08897849172353745
sbj_6,1416.0203857421875,1511.927734375,0,0.0885852500796318
sbj_6,2066.2568359375,2144.6181640625,9,0.08850465714931488
sbj_6,863.5709228515625,910.9910278320312,17,0.08772001415491104
sbj_6,733.2263793945312,812.9193725585938,8,0.08769596368074417
sbj_6,1209.409423828125,1302.9112548828125,16,0.08645214140415192
sbj_6,2264.859130859375,2327.703125,5,0.08470059186220169
sbj_6,1080.6298828125,1148.9197998046875,2,0.0844927504658699
sbj_6,1324.388916015625,1367.6339111328125,13,0.08275890350341797
sbj_6,517.8641357421875,560.6776123046875,15,0.08220633864402771
sbj_6,4.633979797363281,120.44133758544922,16,0.08210662752389908
sbj_6,319.6671447753906,348.5754699707031,3,0.08050526678562164
sbj_6,443.6010437011719,513.5562133789062,15,0.08044746518135071
sbj_6,842.4878540039062,913.9111328125,13,0.07951217889785767
sbj_6,959.8549194335938,1054.6617431640625,6,0.07884221524000168
sbj_6,1908.7413330078125,1927.9796142578125,12,0.07850097864866257
sbj_6,1842.6336669921875,1904.65673828125,7,0.0783596932888031
sbj_6,942.3284912109375,1056.6181640625,16,0.07765743881464005
sbj_6,1558.0450439453125,1614.833984375,14,0.0772387832403183
sbj_6,2457.350830078125,2469.194091796875,17,0.07676664739847183
sbj_6,201.0940704345703,281.93310546875,5,0.07654563337564468
sbj_6,299.2601318359375,304.87164306640625,11,0.07584326714277267
sbj_6,1774.9273681640625,1851.0120849609375,5,0.07276838272809982
sbj_6,1174.176025390625,1218.14892578125,17,0.07152939587831497
sbj_6,1439.415283203125,1513.307861328125,2,0.07120272517204285
sbj_6,2487.197021484375,2503.5,16,0.07094483077526093
sbj_6,1672.4200439453125,1700.936279296875,11,0.07069412618875504
sbj_6,942.3284912109375,1056.6181640625,3,0.07001946866512299
sbj_6,1447.4010009765625,1535.5340576171875,6,0.06954174488782883
sbj_6,1581.267578125,1634.3839111328125,2,0.06845247000455856
sbj_6,1326.94970703125,1430.5675048828125,12,0.06828854233026505
sbj_6,1991.7894287109375,2061.900390625,8,0.06754669547080994
sbj_6,6.3160810470581055,63.439640045166016,0,0.06543359905481339
sbj_6,2066.2568359375,2144.6181640625,8,0.06518339365720749
sbj_6,1703.7003173828125,1763.35205078125,10,0.06489010900259018
sbj_6,452.9386291503906,547.6535034179688,16,0.06465348601341248
sbj_6,1578.3948974609375,1636.65478515625,13,0.06441766768693924
sbj_6,2326.661376953125,2340.65869140625,7,0.06394841521978378
sbj_6,2485.377197265625,2503.5,17,0.0636744573712349
sbj_6,2377.848876953125,2399.17626953125,17,0.06305400282144547
sbj_6,1000.5985107421875,1115.8792724609375,0,0.06233103200793266
sbj_6,2438.409912109375,2484.435302734375,6,0.06221698224544525
sbj_6,1444.6959228515625,1542.1673583984375,15,0.06210312619805336
sbj_6,2157.281982421875,2177.332763671875,14,0.06199777126312256
sbj_6,454.1516418457031,550.322265625,7,0.0616496242582798
sbj_6,796.3961181640625,864.0479736328125,12,0.06150849908590317
sbj_6,193.0,276.93634033203125,16,0.06142404302954674
sbj_6,871.2444458007812,905.1956787109375,12,0.061390090733766556
sbj_6,1430.60400390625,1488.9337158203125,1,0.0604647621512413
sbj_6,378.0364685058594,416.0894470214844,3,0.06024663895368576
sbj_6,2194.385986328125,2275.0390625,12,0.059756580740213394
sbj_6,1052.35791015625,1096.8419189453125,4,0.059692393988370895
sbj_6,1727.5731201171875,1747.742919921875,11,0.059654831886291504
sbj_6,582.0381469726562,643.0391235351562,15,0.0593191459774971
sbj_6,2101.610595703125,2170.6943359375,11,0.05921025574207306
sbj_6,1.0,73.60027313232422,3,0.05899302288889885
sbj_6,192.63340759277344,278.4590759277344,10,0.05861421674489975
sbj_6,1381.3621826171875,1428.26171875,13,0.05840916931629181
sbj_6,1694.0936279296875,1751.20751953125,16,0.05749328061938286
sbj_6,2072.380859375,2102.865478515625,10,0.057301055639982224
sbj_6,2339.247802734375,2363.445556640625,17,0.05686739832162857
sbj_6,2107.620849609375,2187.987548828125,1,0.056756895035505295
sbj_6,2101.610595703125,2170.6943359375,16,0.05654813349246979
sbj_6,574.464599609375,611.9711303710938,17,0.05654813349246979
sbj_6,1749.1890869140625,1779.80126953125,14,0.05653596669435501
sbj_6,1661.07861328125,1681.022705078125,14,0.05634009838104248
sbj_6,1694.0936279296875,1751.20751953125,9,0.05634009838104248
sbj_6,1532.60693359375,1609.078857421875,4,0.05617537721991539
sbj_6,2195.877685546875,2278.691162109375,1,0.055720288306474686
sbj_6,2068.283203125,2076.52978515625,14,0.05561760812997818
sbj_6,1973.6070556640625,2054.1982421875,13,0.055310655385255814
sbj_6,942.3284912109375,1056.6181640625,9,0.055005285888910294
sbj_6,1925.5159912109375,1976.0953369140625,14,0.05480259656906128
sbj_6,2195.877685546875,2278.691162109375,7,0.05480259656906128
sbj_6,1694.0936279296875,1751.20751953125,8,0.05460060387849808
sbj_6,1113.56591796875,1150.9757080078125,0,0.05426682159304619
sbj_6,1786.1861572265625,1879.252197265625,7,0.05405742675065994
sbj_6,1338.01025390625,1422.90673828125,0,0.05388706922531128
sbj_6,1994.1536865234375,2055.471435546875,16,0.053799647837877274
sbj_6,173.88937377929688,217.15223693847656,14,0.05370030552148819
sbj_6,225.28421020507812,291.55096435546875,11,0.0532366968691349
sbj_6,2092.124267578125,2166.73779296875,15,0.05300977826118469
sbj_6,2471.724365234375,2500.59375,16,0.0527406707406044
sbj_6,2085.609375,2159.190673828125,14,0.05244458094239235
sbj_6,1842.6336669921875,1904.65673828125,12,0.05242456495761871
sbj_6,1464.5855712890625,1575.3133544921875,1,0.05235788971185684
sbj_6,1768.1632080078125,1773.055908203125,11,0.051516029983758926
sbj_6,2487.197021484375,2503.5,6,0.05146276578307152
sbj_6,145.4215545654297,187.84597778320312,17,0.05070536583662033
sbj_6,2435.103759765625,2467.171142578125,16,0.0501442477107048
sbj_6,318.9422302246094,385.6712341308594,11,0.04940524324774742
sbj_6,321.46966552734375,395.5876159667969,6,0.04913078621029854
sbj_6,1994.1536865234375,2055.471435546875,11,0.04894862323999405
sbj_6,275.4107971191406,297.16619873046875,10,0.04877848923206329
sbj_6,1774.9273681640625,1851.0120849609375,6,0.04858620464801788
sbj_6,548.6598510742188,599.9508666992188,15,0.048568762838840485
sbj_6,475.24920654296875,556.3592529296875,8,0.048496000468730927
